"booking_id","booking_datetime","city","service_type","customer_segment","customer_age","driver_status","driver_experience_years","payment_method","booking_channel","distance_km","estimated_duration_min","actual_duration_min","waiting_time_min","traffic_level","weather_condition","promo_code_used","discount_amount_vnd","basket_value_vnd","fare_amount_vnd","driver_rating","customer_rating","completed_flag","cancellation_reason","loyalty_points_earned","booking_hour","booking_day","is_weekend","time_period","estimated_speed_kmh","distance_invalid","distance_km_clean"
"GB2025003030",2025-04-26 12:11:00,"Bien Hoa","GrabFood","Tourist",56,"Preferred",2.8,"Corporate Account","Mobile App",93.97,18,18.9,1.6,"Low","Cloudy","None",0,309000,29000,"4.7","4.4","1",NA,"2",12,"Saturday","Weekend","Lunch",313.233333333333,TRUE,NA
"GB2025003031",2025-08-13 01:54:00,"Da Nang","GrabFood","Working Professional",37,"Standard",2,"Cash","Mobile App",1.44,5.7,7.4,5.6,"Low","Clear","RIDE10",3000,147000,7000,"4.7","4.3","1",NA,"0",1,"Wednesday","Weekday","Early Morning",15.1578947368421,FALSE,1.44
"GB2025003033",2025-07-10 19:16:00,"Da Nang","GrabFood","Student",54,"Preferred",1.5,"Card","Mobile App",2.64,9,11.4,10.6,"Medium","Rain","None",0,431000,31000,"4.6","4.3","1",NA,"3",19,"Thursday","Weekday","Evening",17.6,FALSE,2.64
"GB2025003035",2025-12-05 14:09:00,"Ho Chi Minh City","GrabFood","Corporate",59,"New",3.4,"Cash","Mobile App",5.9,29.1,25.7,7.4,"Medium","Rain","None",0,2e+05,29000,"4.2",NA,"1",NA,"2",14,"Friday","Weekday","Afternoon",12.1649484536082,FALSE,5.9
"GB2025003038",2025-05-05 07:44:00,"Ho Chi Minh City","GrabFood","Family",28,"New",0.7,"Cash","Mobile App",1.94,4.5,5.4,5.1,"Low","Cloudy","None",0,296000,28000,"5.0","5","1",NA,"2",7,"Monday","Weekday","Morning",25.8666666666667,FALSE,1.94
"GB2025003042",2025-10-06 09:06:00,"Ho Chi Minh City","GrabMart","Corporate",18,"Preferred",2.1,"Card","Partner App",1.03,7,6.6,2.1,"Severe","Cloudy","None",0,230000,12000,"4.3","4.2","1",NA,"1",9,"Monday","Weekday","Morning",8.82857142857143,FALSE,1.03
"GB2025003044",2025-02-15 00:17:00,"Ho Chi Minh City","GrabMart","Working Professional",37,"New",2.3,"Card","Mobile App",6.81,21.9,22.5,7.9,"Low","Clear","RIDE10",4000,64000,13000,"4.5","3.8","1",NA,"1",0,"Saturday","Weekend","Early Morning",18.6575342465753,FALSE,6.81
"GB2025003053",2025-08-31 21:23:00,"Da Nang","GrabFood","Corporate",48,"High Performer",3.1,"Card","Mobile App",5.69,31.1,38.6,9.8,"High","Cloudy","None",0,283000,26000,"4.4","4.6","1",NA,"2",21,"Sunday","Weekend","Night",10.9774919614148,FALSE,5.69
"GB2025003056",2025-03-13 22:34:00,"Hanoi","GrabFood","Student",26,"New",3.2,"Moca Wallet","Mobile App",1.8,5.2,6.2,2,"Low","Clear","None",0,246000,25000,"4.3","4.4","1",NA,"2",22,"Thursday","Weekday","Night",20.7692307692308,FALSE,1.8
"GB2025003060",2025-10-09 06:24:00,"Ho Chi Minh City","GrabFood","Working Professional",62,"Preferred",1.1,"Cash","Mobile App",58.67,3.6,4.5,4,"High","Cloudy","None",0,406000,15000,"4.4","4.4","1",NA,"1",6,"Thursday","Weekday","Morning",977.833333333333,TRUE,NA
"GB2025003063",2025-01-24 11:29:00,"Hanoi","GrabFood","Tourist",39,"Standard",9.4,"Cash","Mobile App",8.34,26.6,25.1,3.2,"High","Clear","WEEKEND",12000,249000,19000,"4.4","5","1",NA,"1",11,"Friday","Weekday","Lunch",18.812030075188,FALSE,8.34
"GB2025003065",2025-08-28 22:19:00,"Ho Chi Minh City","GrabFood","Family",55,"High Performer",2.1,"Moca Wallet","Mobile App",2.47,18.1,17.8,13,"Severe","Clear","WEEKEND",3000,412000,33000,"4.0","4.7","1",NA,"3",22,"Thursday","Weekday","Night",8.1878453038674,FALSE,2.47
"GB2025003066",2025-06-21 02:03:00,"Can Tho","GrabFood","Family",49,"Standard",1,"Cash","Mobile App",1.59,4.5,5.7,4.5,"Medium","Cloudy","None",0,221000,14000,NA,"4.8","1",NA,"1",2,"Saturday","Weekend","Early Morning",21.2,FALSE,1.59
"GB2025003072",2025-01-14 08:28:00,"Ho Chi Minh City","GrabMart","Working Professional",34,"Preferred",0.5,"Moca Wallet","Mobile App",0.98,4.4,4,5.9,"Low","Clear","None",0,333000,18000,"4.2","5.0","1",NA,"1",8,"Tuesday","Weekday","Morning",13.3636363636364,FALSE,0.98
"GB2025003074",2025-08-11 05:18:00,"Hanoi","GrabFood","Student",22,"Preferred",1.9,"Cash","Mobile App",NA,16.9,18.9,10.5,"Medium","Rain","None",0,75000,13000,"4.1","4.6","1",NA,"1",5,"Monday","Weekday","Early Morning",NA,NA,NA
"GB2025003076",2025-02-13 09:04:00,"Ho Chi Minh City","GrabFood","Corporate",41,"High Performer",4.2,"Cash","Mobile App",2.18,11.8,15.2,3.5,"Medium","Clear","None",0,237000,23000,"4.5","5","1",NA,"2",9,"Thursday","Weekday","Morning",11.0847457627119,FALSE,2.18
"GB2025003077",2025-01-22 02:46:00,"Ho Chi Minh City","GrabFood","Corporate",45,"Standard",2.8,"Card","Mobile App",1.73,9.3,11.2,8.7,"Medium","Cloudy","None",0,77000,7000,"5","4.4","1",NA,"0",2,"Wednesday","Weekday","Early Morning",11.1612903225806,FALSE,1.73
"GB2025003085",2025-01-29 16:27:00,"Ho Chi Minh City","GrabFood","Frequent User",52,"High Performer",4.2,"Cash","Mobile App",1.25,7.7,6.6,11,"High","Clear","MART15",2000,190000,13000,"4.7","4.3","1",NA,"1",16,"Wednesday","Weekday","Afternoon",9.74025974025974,FALSE,1.25
"GB2025003087",2025-11-07 13:13:00,"Ho Chi Minh City","GrabFood","Tourist",29,"Preferred",0.5,NA,"Mobile App",3.44,15.6,14.2,1.1,"Low","Clear","None",0,335000,16000,"4.7","4.7","1",NA,"1",13,"Friday","Weekday","Lunch",13.2307692307692,FALSE,3.44
"GB2025003089",2025-12-06 02:37:00,"Ho Chi Minh City","GrabFood","Student",48,"New",4.2,"Cash","Mobile App",9.32,38,38.4,3.4,"Low","Cloudy","None",0,231000,26000,"4.3","4.7","1",NA,"2",2,"Saturday","Weekend","Early Morning",14.7157894736842,FALSE,9.32
"GB2025003096",2025-01-04 03:48:00,"Ho Chi Minh City","GrabMart","Frequent User",29,"High Performer",1,"Card","Mobile App",2.06,12.5,12.9,6.2,"High","Cloudy","FOOD20",6000,136000,9000,"4.1","4.4","1",NA,"0",3,"Saturday","Weekend","Early Morning",9.888,FALSE,2.06
"GB2025003114",2025-11-17 03:50:00,"Can Tho","GrabMart","Frequent User",57,"High Performer",2.4,"Card","Mobile App",3.3,19.5,23.4,7.5,"High","Clear","None",0,388000,24000,"5","4.4","1",NA,"2",3,"Monday","Weekday","Early Morning",10.1538461538462,FALSE,3.3
"GB2025003118",2025-11-18 16:44:00,"Bien Hoa","GrabMart","Working Professional",53,"High Performer",0.8,NA,"Mobile App",2.19,8.9,11.6,7.1,"Medium","Clear","WELCOME",5000,259000,15000,"5",NA,"1",NA,"1",16,"Tuesday","Weekday","Afternoon",14.7640449438202,FALSE,2.19
"GB2025003120",2025-09-09 17:56:00,"Da Nang","GrabFood","Student",39,"Preferred",3.2,"Card","Mobile App",5.67,33.2,42.6,NA,"Severe","Rain","RIDE10",7000,84000,20000,"4.1",NA,"1",NA,"2",17,"Tuesday","Weekday","Evening",10.2469879518072,FALSE,5.67
"GB2025003122",2025-01-04 20:25:00,"Hanoi","GrabMart","Corporate",61,"Preferred",0.6,"Moca Wallet","Mobile App",7.7,25.3,26.6,3.8,"Medium",NA,"None",0,437000,45000,"4.3","5","1",NA,"4",20,"Saturday","Weekend","Evening",18.2608695652174,FALSE,7.7
"GB2025003141",2025-05-27 18:16:00,"Hanoi","GrabFood","Family",30,"Preferred",3.3,"Card","Mobile App",1.45,7.7,7.8,5.3,"High","Clear","WELCOME",4000,286000,14000,"3.9","4.1","1",NA,"1",18,"Tuesday","Weekday","Evening",11.2987012987013,FALSE,1.45
"GB2025003164",2025-02-01 05:34:00,"Ho Chi Minh City","GrabFood","Working Professional",44,"New",2.1,"Card","Mobile App",1.99,11.6,14.7,10.2,"High","Clear","None",0,198000,20000,"4.1","4.1","1",NA,"2",5,"Saturday","Weekend","Early Morning",10.2931034482759,FALSE,1.99
"GB2025003165",2025-06-07 05:38:00,"Ho Chi Minh City","GrabFood","Working Professional",54,"Preferred",4.2,"Moca Wallet","Mobile App",NA,21.8,29.2,1.5,"Low","Clear","LOYALTY",4000,428000,NA,"4.1","4.3","1",NA,"2",5,"Saturday","Weekend","Early Morning",NA,NA,NA
"GB2025003169",2025-04-01 07:32:00,"Ho Chi Minh City","GrabMart","Corporate",30,"Preferred",1.8,"Card","Mobile App",5.01,19.9,17.3,12,"Medium","Rain","RIDE10",4000,401000,37000,"4.7","4.2","1",NA,"3",7,"Tuesday","Weekday","Morning",15.105527638191,FALSE,5.01
"GB2025003178",2025-04-26 04:02:00,"Bien Hoa","GrabMart","Family",26,"High Performer",3.9,"Cash","Mobile App",0.63,3.1,2.9,8.6,"High","Cloudy","None",0,245000,11000,"5","4.7","1",NA,"1",4,"Saturday","Weekend","Early Morning",12.1935483870968,FALSE,0.63
"GB2025003181",2025-12-30 03:00:00,"Ho Chi Minh City","GrabFood","Tourist",NA,"Preferred",1.1,"Moca Wallet","Mobile App",3.46,14.7,14.3,2.3,"Low","Cloudy","None",0,75000,9000,"4.7","4.7","1",NA,"0",3,"Tuesday","Weekday","Early Morning",14.1224489795918,FALSE,3.46
"GB2025003183",2025-04-25 17:45:00,"Nha Trang","GrabMart","Student",30,"New",2.7,"Moca Wallet","Mobile App",1.96,10.5,9.1,6.1,"High","Clear","WEEKEND",1000,335000,19000,NA,"4.8","1",NA,"1",17,"Friday","Weekday","Evening",11.2,FALSE,1.96
"GB2025003187",2025-09-20 15:28:00,"Ho Chi Minh City","GrabFood","Corporate",24,"High Performer",1.1,"Corporate Account","Mobile App",4.11,13.7,16.8,9.5,"Medium","Clear","WEEKEND",2000,210000,16000,"4.8","4.6","1",NA,"1",15,"Saturday","Weekend","Afternoon",18,FALSE,4.11
"GB2025003188",2025-07-27 04:48:00,"Hanoi","GrabFood","Frequent User",21,"Standard",2.7,"Card","Mobile App",5.11,16.4,17.6,3.5,"Medium","Clear","WELCOME",3000,357000,18000,"5","3.9","1",NA,"1",4,"Sunday","Weekend","Early Morning",18.6951219512195,FALSE,5.11
"GB2025003190",2025-12-17 10:35:00,"Da Nang","GrabFood","Family",43,"High Performer",2.1,"Moca Wallet","Mobile App",4.75,25.4,32.1,7,"High","Cloudy","None",0,347000,37000,"4.8","4.7","1",NA,"3",10,"Wednesday","Weekday","Morning",11.2204724409449,FALSE,4.75
"GB2025003195",2025-08-12 10:43:00,"Ho Chi Minh City","GrabFood","Family",19,"Standard",2.2,"Cash","Mobile App",1.31,4.8,4.9,7.3,"Medium","Clear","None",0,208000,13000,"4.5","4.1","1",NA,"1",10,"Tuesday","Weekday","Morning",16.375,FALSE,1.31
"GB2025003196",2025-03-20 10:26:00,"Hai Phong","GrabFood","Frequent User",31,"Standard",2.5,"Card","Mobile App",4.87,22.7,23.8,13.2,"High","Rain","None",0,211000,18000,"5","4.4","1",NA,"1",10,"Thursday","Weekday","Morning",12.8722466960352,FALSE,4.87
"GB2025003199",2025-05-28 21:01:00,"Can Tho","GrabFood","Corporate",30,"Standard",3.1,"Moca Wallet","Mobile App",3.41,17.5,15.4,1.9,"Medium","Cloudy","None",0,159000,16000,"4.3","5","1",NA,"1",21,"Wednesday","Weekday","Night",11.6914285714286,FALSE,3.41
"GB2025003201",2025-11-09 23:01:00,"Hai Phong","GrabFood","Tourist",46,"New",2.3,"Card","Mobile App",5.06,25.8,27.3,9.3,"High","Rain","RIDE10",8000,358000,11000,"3.7","4.1","1",NA,"1",23,"Sunday","Weekend","Night",11.7674418604651,FALSE,5.06
"GB2025003202",2025-04-17 13:28:00,"Nha Trang","GrabFood","Corporate",18,"Preferred",6.4,"Cash","Mobile App",3.16,19.5,20.9,9,"Severe","Rain","None",0,198000,20000,"4.6","3.8","1",NA,"2",13,"Thursday","Weekday","Lunch",9.72307692307692,FALSE,3.16
"GB2025003214",2025-01-08 06:03:00,"Hanoi","GrabFood","Student",41,"High Performer",3.7,"Cash","Mobile App",1.65,6.7,7.3,NA,"Low","Clear","WELCOME",1000,446000,25000,"4.6","4.3","1",NA,"2",6,"Wednesday","Weekday","Morning",14.7761194029851,FALSE,1.65
"GB2025003215",2025-12-18 07:04:00,"Can Tho","GrabFood","Tourist",57,"Standard",0.6,"Cash","Mobile App",1.61,8.1,7.3,9.2,"Medium","Cloudy","FOOD20",2000,201000,15000,NA,NA,"0","Customer changed mind","0",7,"Thursday","Weekday","Morning",11.9259259259259,FALSE,1.61
"GB2025003216",2025-06-03 05:18:00,"Bien Hoa","GrabFood","Working Professional",56,"High Performer",3.5,"Moca Wallet","Mobile App",5.66,26.5,32.4,4.3,"Low","Clear","None",0,146000,16000,NA,"4.7","1",NA,"1",5,"Tuesday","Weekday","Early Morning",12.8150943396226,FALSE,5.66
"GB2025003217",2025-12-24 18:52:00,"Nha Trang","GrabMart","Corporate",23,"High Performer",3.3,"Corporate Account","Mobile App",2.02,9.7,9.5,NA,"Medium","Cloudy","None",0,318000,29000,"5","3.8","1",NA,"2",18,"Wednesday","Weekday","Evening",12.4948453608247,FALSE,2.02
"GB2025003219",2025-02-01 13:24:00,"Hai Phong","GrabMart","Corporate",44,"Standard",5,"Card","Mobile App",8.28,32.9,38,9.4,"Medium","Clear","None",0,317000,35000,"5","5","1",NA,"3",13,"Saturday","Weekend","Lunch",15.1003039513678,FALSE,8.28
"GB2025003227",2025-12-05 04:40:00,"Hai Phong","GrabFood","Corporate",45,"Standard",3.4,"Moca Wallet","Mobile App",1.99,9.3,11,6.1,"High","Cloudy","None",0,110000,13000,"4.5","4.2","1",NA,"1",4,"Friday","Weekday","Early Morning",12.8387096774194,FALSE,1.99
"GB2025003235",2025-08-15 05:21:00,"Hanoi","GrabFood","Corporate",22,"Preferred",2.4,"Moca Wallet","Mobile App",3.63,11.2,10.9,3,"High","Clear","None",0,54000,11000,"3.8","4.1","1",NA,"1",5,"Friday","Weekday","Early Morning",19.4464285714286,FALSE,3.63
"GB2025003249",2025-04-28 12:59:00,"Bien Hoa","GrabFood","Corporate",36,"Preferred",0.8,"Cash","Mobile App",2.14,6.1,5.4,2.3,"Medium","Cloudy","WELCOME",2000,267000,22000,"4.4","3.4","1",NA,"2",12,"Monday","Weekday","Lunch",21.0491803278689,FALSE,2.14
"GB2025003251",2025-08-13 20:52:00,"Ho Chi Minh City","GrabMart","Corporate",44,"Standard",1.1,"Card","Partner App",4.78,20.6,24.8,5.9,"Medium","Heavy Rain","LOYALTY",2000,62000,11000,"4.3","5.0","1",NA,"1",20,"Wednesday","Weekday","Evening",13.9223300970874,FALSE,4.78
"GB2025003252",2025-06-24 03:41:00,"Ho Chi Minh City","GrabFood","Working Professional",57,"New",1.8,"Moca Wallet","Mobile App",9.28,21.2,NA,7.3,"Low","Rain","None",0,404000,35000,"4.6","4.7","1",NA,"3",3,"Tuesday","Weekday","Early Morning",26.2641509433962,FALSE,9.28
"GB2025003253",2025-01-06 17:47:00,"Ho Chi Minh City","GrabMart","Frequent User",59,"High Performer",3.7,"Cash","Mobile App",4.63,17.4,18.6,3.1,NA,"Clear","None",0,212000,21000,NA,NA,"0","Driver unavailable","0",17,"Monday","Weekday","Evening",15.9655172413793,FALSE,4.63
"GB2025003256",2025-05-24 19:07:00,"Ho Chi Minh City","GrabFood","Frequent User",43,"Preferred",6.6,"Cash","Mobile App",4.25,13.1,15,5.1,"Low","Clear","None",0,362000,24000,"4.4","4.7","1",NA,"2",19,"Saturday","Weekend","Evening",19.4656488549618,FALSE,4.25
"GB2025003257",2025-01-26 17:52:00,"Da Nang","GrabFood","Family",20,"Preferred",NA,"Card","Mobile App",4.21,23,28,7.9,"High","Rain","None",0,199000,22000,"4.7","4.4","1",NA,"2",17,"Sunday","Weekend","Evening",10.9826086956522,FALSE,4.21
"GB2025003258",2025-06-01 15:15:00,"Hai Phong","GrabFood","Family",52,"High Performer",3.6,"Cash","Mobile App",3.28,10,13.1,7,"Low","Cloudy","None",0,156000,10000,"4.5","4.5","1",NA,"1",15,"Sunday","Weekend","Afternoon",19.68,FALSE,3.28
"GB2025003260",2025-04-19 18:44:00,"Hai Phong","GrabMart","Family",40,"High Performer",3.9,"Cash","Mobile App",1.4,8.9,7.9,2.3,"High","Clear","None",0,57000,9000,"4.4","5","1",NA,"0",18,"Saturday","Weekend","Evening",9.43820224719101,FALSE,1.4
"GB2025003262",2025-07-27 17:11:00,"Hanoi","GrabMart","Working Professional",60,"Standard",5.2,"Cash","Mobile App",8.22,55.2,52.7,15.6,"Severe","Clear","None",0,107000,24000,NA,NA,"0","Long wait time","0",17,"Sunday","Weekend","Evening",8.93478260869565,FALSE,8.22
"GB2025003275",2025-01-04 05:39:00,"Da Nang","GrabMart","Working Professional",43,"High Performer",1,"Card","Mobile App",4.47,17.9,17.7,1.8,"Medium","Clear","MART15",6000,316000,26000,"4.9","4.9","1",NA,"2",5,"Saturday","Weekend","Early Morning",14.9832402234637,FALSE,4.47
"GB2025003276",2025-12-31 11:45:00,"Da Nang","GrabFood","Tourist",52,"New",1.8,"Cash","Mobile App",1.71,3.9,5,7.2,"Low","Clear","None",0,152000,8000,"4.7","4.7","1",NA,"0",11,"Wednesday","Weekday","Lunch",26.3076923076923,FALSE,1.71
"GB2025003295",2025-05-22 15:50:00,"Hanoi","GrabFood","Family",49,"High Performer",8.1,"Moca Wallet","Mobile App",NA,5.5,6.1,4,"Medium","Heavy Rain","None",0,164000,9000,"4.3","4.9","1",NA,"0",15,"Thursday","Weekday","Afternoon",NA,NA,NA
"GB2025003302",2025-05-18 12:25:00,"Nha Trang","GrabMart","Student",55,"Standard",NA,"Corporate Account","Mobile App",1.3,6.9,6.1,1.7,"High","Clear","None",0,310000,20000,"5","3.8","1",NA,"2",12,"Sunday","Weekend","Lunch",11.304347826087,FALSE,1.3
"GB2025003305",2025-01-23 02:04:00,"Bien Hoa","GrabFood","Tourist",52,"High Performer",4.1,"Corporate Account","Mobile App",5.5,17.9,20.1,7.2,"Low",NA,"None",0,211000,16000,"4.2","4.1","1",NA,"1",2,"Thursday","Weekday","Early Morning",18.4357541899441,FALSE,5.5
"GB2025003307",2025-12-04 05:07:00,"Hai Phong","GrabFood","Family",47,"High Performer",2,"Cash","Mobile App",2.23,5.3,6.5,7.6,"Low","Clear","WEEKEND",4000,75000,7000,"4.6","4.8","1",NA,"0",5,"Thursday","Weekday","Early Morning",25.2452830188679,FALSE,2.23
"GB2025003309",2025-09-15 03:23:00,"Ho Chi Minh City","GrabFood","Tourist",57,"New",1,"Card","Mobile App",NA,22.5,21.8,4.1,"Medium","Rain","None",0,398000,24000,"4.7","4.3","1",NA,"2",3,"Monday","Weekday","Early Morning",NA,NA,NA
"GB2025003317",2025-11-11 09:48:00,"Da Nang","GrabMart","Student",50,"Preferred",1.8,"Cash","Mobile App",2.61,10.3,9,10.7,"High","Clear","FOOD20",5000,64000,5000,"4.9","4.0","1",NA,"0",9,"Tuesday","Weekday","Morning",15.2038834951456,FALSE,2.61
"GB2025003318",2025-11-19 08:58:00,"Hanoi","GrabFood","Family",62,"Standard",NA,"Card","Mobile App",3.13,15.2,15.6,7.6,"High","Cloudy","None",0,348000,26000,"5","3.4","1",NA,"2",8,"Wednesday","Weekday","Morning",12.3552631578947,FALSE,3.13
"GB2025003323",2025-12-03 18:56:00,"Da Nang","GrabFood","Corporate",20,"Preferred",2.7,"Card","Mobile App",6.36,26.8,30.4,6.5,"Medium","Clear","LOYALTY",10000,270000,19000,"3.8","4.2","1",NA,"1",18,"Wednesday","Weekday","Evening",14.2388059701493,FALSE,6.36
"GB2025003324",2025-04-24 08:27:00,"Hai Phong","GrabFood","Working Professional",22,"Preferred",0.5,"Cash","Mobile App",3.08,16.1,19.1,8.7,"High","Clear","FOOD20",4000,261000,21000,NA,NA,"0","Payment issue","0",8,"Thursday","Weekday","Morning",11.4782608695652,FALSE,3.08
"GB2025003325",2025-09-22 19:24:00,"Can Tho","GrabFood","Frequent User",41,"Standard",1.9,"Moca Wallet","Mobile App",6.83,43.9,42.6,6.9,"Severe","Cloudy","WELCOME",6000,269000,25000,"5.0","5","1",NA,"2",19,"Monday","Weekday","Evening",9.33485193621868,FALSE,6.83
"GB2025003333",2025-11-21 20:49:00,"Hanoi","GrabFood","Corporate",30,"High Performer",0.8,"Cash","Partner App",3.18,11.9,13.7,1.6,"Low","Cloudy","None",0,61000,14000,"4.0","5","1",NA,"1",20,"Friday","Weekday","Evening",16.0336134453782,FALSE,3.18
"GB2025003336",2025-11-20 13:15:00,"Ho Chi Minh City","GrabFood","Family",58,"Standard",3.6,"Cash","Mobile App",2.64,12.3,15.2,4.5,"Medium","Clear","WEEKEND",2000,262000,13000,"4.4","5.0","1",NA,"1",13,"Thursday","Weekday","Lunch",12.8780487804878,FALSE,2.64
"GB2025003339",2025-10-09 22:17:00,"Hanoi","GrabFood","Corporate",26,"New",6.9,"Moca Wallet","Mobile App",1.14,3.7,3.6,5.6,"Medium","Clear","None",0,443000,27000,"4.4","5","1",NA,"2",22,"Thursday","Weekday","Night",18.4864864864865,FALSE,1.14
"GB2025003342",2025-07-15 01:19:00,"Hanoi","GrabFood","Frequent User",41,"New",0.7,"Moca Wallet","Mobile App",3.39,10,9,5.8,"Low","Clear","None",0,319000,26000,"4.1",NA,"1",NA,"2",1,"Tuesday","Weekday","Early Morning",20.34,FALSE,3.39
"GB2025003344",2025-06-07 01:46:00,"Da Nang","GrabFood","Frequent User",39,"High Performer",2.2,"Moca Wallet","Mobile App",2.12,6.8,6.6,1.6,"Low","Clear","WEEKEND",2000,369000,25000,"4.5","4.3","1",NA,"2",1,"Saturday","Weekend","Early Morning",18.7058823529412,FALSE,2.12
"GB2025003348",2025-12-05 18:38:00,"Da Nang","GrabFood","Family",56,"Preferred",NA,"Cash","Mobile App",1.99,7.7,7.3,10.6,"High","Cloudy","None",0,321000,20000,"4.5","4.6","1",NA,"2",18,"Friday","Weekday","Evening",15.5064935064935,FALSE,1.99
"GB2025003350",2025-11-05 11:49:00,"Hanoi","GrabMart","Working Professional",44,"New",0.1,"Moca Wallet","Mobile App",3.18,9.9,9,6.4,"Low","Clear","WELCOME",2000,131000,12000,"4.1","4.1","1",NA,"1",11,"Wednesday","Weekday","Lunch",19.2727272727273,FALSE,3.18
"GB2025003357",2025-05-21 12:29:00,"Hai Phong","GrabFood","Working Professional",39,"High Performer",2.2,"Card","Mobile App",3.43,11.3,14.9,1.8,"Medium","Clear","WEEKEND",3000,406000,33000,"4.1","4.5","1",NA,"3",12,"Wednesday","Weekday","Lunch",18.212389380531,FALSE,3.43
"GB2025003366",2025-04-20 00:52:00,"Hanoi","GrabFood","Working Professional",39,"New",1.1,"Cash","Mobile App",1.36,6.4,6.5,10.9,"High","Clear","None",0,145000,9000,"4.3","4.6","1",NA,"0",0,"Sunday","Weekend","Early Morning",12.75,FALSE,1.36
"GB2025003368",2025-12-07 17:39:00,"Ho Chi Minh City","GrabMart","Student",38,"New",1.7,"Cash","Mobile App",4.94,21.8,23.2,6,"Medium","Cloudy","None",0,394000,35000,"4.4","5.0","1",NA,"3",17,"Sunday","Weekend","Evening",13.5963302752294,FALSE,4.94
"GB2025003369",2025-08-31 11:35:00,"Hanoi","GrabFood","Family",39,"Preferred",1.6,"Cash","Mobile App",1.97,8.9,12,6.4,"High","Cloudy","WEEKEND",4000,425000,31000,"4.3","4.8","1",NA,"3",11,"Sunday","Weekend","Lunch",13.2808988764045,FALSE,1.97
"GB2025003374",2025-11-09 05:14:00,"Hai Phong","GrabFood","Family",49,"Preferred",3.4,"Moca Wallet","Mobile App",9.32,22.5,23.8,9.9,"Low","Rain","None",0,170000,23000,"4.4","4.3","1",NA,"2",5,"Sunday","Weekend","Early Morning",24.8533333333333,FALSE,9.32
"GB2025003375",2025-04-09 20:01:00,"Hue","GrabFood","Family",19,"Preferred",1,"Cash","Mobile App",3.39,17.2,19.1,5.8,"Medium","Clear","None",0,285000,25000,"5","4.2","1",NA,"2",20,"Wednesday","Weekday","Evening",11.8255813953488,FALSE,3.39
"GB2025003376",2025-01-15 12:08:00,"Da Nang","GrabMart","Tourist",32,"Standard",4.5,"Cash","Mobile App",5.64,26.5,34,3.4,"Low","Clear",NA,4000,92000,12000,"4.5","5","1",NA,"1",12,"Wednesday","Weekday","Lunch",12.7698113207547,FALSE,5.64
"GB2025003379",2025-07-14 17:20:00,"Hanoi","GrabFood","Working Professional",45,"High Performer",1.7,"Moca Wallet","Mobile App",2.31,10.9,11.8,7.3,"Medium","Rain","None",0,62000,10000,NA,"4.0","1",NA,"1",17,"Monday","Weekday","Evening",12.7155963302752,FALSE,2.31
"GB2025003382",2025-02-15 13:53:00,"Ho Chi Minh City","GrabFood","Working Professional",31,"Preferred",4.4,"Cash","Mobile App",2.45,11.9,15,4.9,"Medium","Cloudy","WELCOME",3000,339000,27000,"4.5","4.7","1",NA,"2",13,"Saturday","Weekend","Lunch",12.3529411764706,FALSE,2.45
"GB2025003390",2025-09-27 16:52:00,"Ho Chi Minh City","GrabFood","Student",40,"New",6.1,"Cash","Mobile App",4.75,18.2,18.9,7.8,"Medium","Heavy Rain","WEEKEND",7000,126000,10000,"3.9","4.4","1",NA,"1",16,"Saturday","Weekend","Afternoon",15.6593406593407,FALSE,4.75
"GB2025003392",2025-05-16 03:31:00,"Nha Trang","GrabFood","Family",34,"High Performer",NA,"Moca Wallet","Mobile App",4.65,12,13.3,3.9,"Medium","Cloudy","WEEKEND",6000,139000,10000,"4.0","4.0","1",NA,"1",3,"Friday","Weekday","Early Morning",23.25,FALSE,4.65
"GB2025003394",2025-06-21 00:36:00,"Hai Phong","GrabFood","Family",30,"High Performer",4.6,"Cash","Mobile App",2.5,8.8,11.3,NA,"Low","Clear","LOYALTY",1000,169000,15000,"5.0","4.8","1",NA,"1",0,"Saturday","Weekend","Early Morning",17.0454545454545,FALSE,2.5
